Designator,Device,Footprint,Mid X,Mid Y,Ref X,Ref Y,Pad X,Pad Y,Pins,Layer,Rotation,SMD,Comment
"D29"	,"1N4148"	,"DO-35_BD2.0-L4.2-P8.20-D0.5-RD"	,"97.447mm"	,"-112.438mm"	,"97.447mm"	,"-112.438mm"	,"93.347mm"	,"-112.438mm"	,"2"	,"B"	,"0"	,"No"	,"1N4148"	,
"D30"	,"1N4148"	,"DO-35_BD2.0-L4.2-P8.20-D0.5-RD"	,"97.447mm"	,"-129.938mm"	,"97.447mm"	,"-129.938mm"	,"93.347mm"	,"-129.938mm"	,"2"	,"B"	,"0"	,"No"	,"1N4148"	,
"U1"	,"4056"	,"ESOP-8_L4.9-W3.9-P1.27-LS6.0-BL-EP"	,"12.736mm"	,"-13.434mm"	,"12.736mm"	,"-13.434mm"	,"10.831mm"	,"-16.342mm"	,"9"	,"T"	,"0"	,"Yes"	,"4056"	,
"LED2"	,"19-217/GHC-YR1S2/3T"	,"LED0603-R-RD"	,"5.21mm"	,"-11.738mm"	,"5.21mm"	,"-11.738mm"	,"5.21mm"	,"-12.589mm"	,"2"	,"T"	,"270"	,"Yes"	,"19-217/GHC-YR1S2/3T"	,
"LED1"	,"19-217/R6C-AL1M2VY/3T"	,"LED0603-R-RD"	,"7.242mm"	,"-11.7mm"	,"7.242mm"	,"-11.7mm"	,"7.242mm"	,"-12.55mm"	,"2"	,"T"	,"270"	,"Yes"	,"19-217/R6C-AL1M2VY/3T"	,
"BAT+"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"17.272mm"	,"-8.026mm"	,"17.272mm"	,"-8.026mm"	,"17.272mm"	,"-8.026mm"	,"1"	,"T"	,"180"	,"No"	,"2.54-1*1P针"	,
"U2"	,"DW01"	,"SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BR"	,"20.955mm"	,"-16.662mm"	,"20.955mm"	,"-16.662mm"	,"22.355mm"	,"-17.612mm"	,"6"	,"T"	,"0"	,"Yes"	,"DW01"	,
"C2"	,"CC0603KRX7R9BB104"	,"C0603"	,"17.272mm"	,"-16.854mm"	,"17.272mm"	,"-16.854mm"	,"17.272mm"	,"-17.554mm"	,"2"	,"T"	,"90"	,"Yes"	,"CC0603KRX7R9BB104_0.1uF"	,
"Q1"	,"FS8205"	,"SOT-23-6_L2.9-W1.6-P0.95-LS2.8-BR"	,"20.955mm"	,"-11.582mm"	,"20.955mm"	,"-11.582mm"	,"19.555mm"	,"-10.632mm"	,"6"	,"T"	,"180"	,"Yes"	,"FS8205"	,
"BAT-"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"17.272mm"	,"-19.939mm"	,"17.272mm"	,"-19.939mm"	,"17.272mm"	,"-19.939mm"	,"1"	,"T"	,"180"	,"No"	,"2.54-1*1P针"	,
"+3.3V"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"40.259mm"	,"-21.336mm"	,"40.259mm"	,"-21.336mm"	,"40.259mm"	,"-21.336mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"GND"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"29.337mm"	,"-21.336mm"	,"29.337mm"	,"-21.336mm"	,"29.337mm"	,"-21.336mm"	,"1"	,"T"	,"0"	,"No"	,"2.54-1*1P针"	,
"C5"	,"CC0603KRX7R9BB104"	,"C0603"	,"46.355mm"	,"-12.762mm"	,"46.355mm"	,"-12.762mm"	,"46.355mm"	,"-12.062mm"	,"2"	,"T"	,"270"	,"Yes"	,"CC0603KRX7R9BB104_0.1uF"	,
"C6"	,"CC0603KRX7R9BB104"	,"C0603"	,"42.799mm"	,"-14.289mm"	,"42.799mm"	,"-14.289mm"	,"42.799mm"	,"-13.589mm"	,"2"	,"T"	,"270"	,"Yes"	,"CC0603KRX7R9BB104_0.01uF"	,
"R12"	,"TR0603B10K0P0525Z"	,"R0603"	,"69.596mm"	,"-29.328mm"	,"69.596mm"	,"-29.328mm"	,"69.596mm"	,"-30.082mm"	,"2"	,"T"	,"90"	,"Yes"	,"TR0603B10K0P0525Z_10kΩ"	,
"TX"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"77.47mm"	,"-9.017mm"	,"77.47mm"	,"-9.017mm"	,"77.47mm"	,"-9.017mm"	,"1"	,"T"	,"180"	,"No"	,"2.54-1*1P针"	,
"RX"	,"2.54-1*1P针"	,"HDR-TH_1P-P2.54-V-M"	,"80.01mm"	,"-9.017mm"	,"80.01mm"	,"-9.017mm"	,"80.01mm"	,"-9.017mm"	,"1"	,"T"	,"180"	,"No"	,"2.54-1*1P针"	,
